code,gana,gana_name,dhatu_slp1,dhatu_iast,dhatu_deva,artha_slp1,artha_iast,artha_deva
10.0208,10,curādi,hizka~,hiṣka,हिष्क,hiMsAyAm,hiṃsāyām,हिंसायाम्
10.0209,10,curādi,nizka~,niṣka,निष्क,parimARe,parimāṇe,परिमाणे
10.0210,10,curādi,lala~,lala,लल,IpsAyAm,īpsāyām,ईप्सायाम्
10.0211,10,curādi,kURa~,kūṇa,कूण,saNkoce,saṅkoce,सङ्कोचे
10.0212,10,curādi,tURa~,tūṇa,तूण,pUraRe,pūraṇe,पूरणे
10.0213,10,curādi,BrURa~,bhrūṇa,भ्रूण,ASAviSaNkayoH,āśāviśaṅkayoḥ,आशाविशङ्कयोः
10.0214,10,curādi,SaWa~,śaṭha,शठ,SlAGAyAm,ślāghāyām,श्लाघायाम्
10.0215,10,curādi,yakza~,yakṣa,यक्ष,pUjAyAm,pūjāyām,पूजायाम्
10.0216,10,curādi,syama~,syama,स्यम,vitarke,vitarke,वितर्के
10.0217,10,curādi,gUra~,gūra,गूर,udyamane,udyamane,उद्यमने
10.0218,10,curādi,Sama~,śama,शम,Alocane,ālocane,आलोचने
10.0219,10,curādi,lakza~,lakṣa,लक्ष,Alocane,ālocane,आलोचने
10.0220,10,curādi,kutsa~,kutsa,कुत्स,avakzepaRe nindane ca,avakṣepaṇe nindane ca,अवक्षेपणे निन्दने च
10.0221,10,curādi,truwa~,truṭa,त्रुट,Cedane,chedane,छेदने
10.0222,10,curādi,kuwa~,kuṭa,कुट,Cedane,chedane,छेदने
10.0223,10,curādi,gala~,gala,गल,sravaRe,sravaṇe,स्रवणे
10.0224,10,curādi,Bala~,bhala,भल,ABaRqane,ābhaṇḍane,आभण्डने
10.0225,10,curādi,kUwa~,kūṭa,कूट,ApradAne avasAdane ca,āpradāne avasādane ca,आप्रदाने अवसादने च
10.0226,10,curādi,kuwwa~,kuṭṭa,कुट्ट,pratApane,pratāpane,प्रतापने
10.0227,10,curādi,vancu~,vancu,वन्चु,pralamBane,pralambhane,प्रलम्भने
10.0228,10,curādi,vfza~,vṛṣa,वृष,SaktibanDane,śaktibandhane,शक्तिबन्धने
10.0229,10,curādi,mada~,mada,मद,tfptiyoge,tṛptiyoge,तृप्तियोगे
10.0230,10,curādi,divu~,divu,दिवु,parikUjane,parikūjane,परिकूजने
10.0231,10,curādi,gf,gṛ,गृ,vijYAne,vijñāne,विज्ञाने
10.0232,10,curādi,vida~,vida,विद,cetanAKyAnanivAsezu,cetanākhyānanivāseṣu,चेतनाख्याननिवासेषु
10.0233,10,curādi,mAna~,māna,मान,stamBe,stambhe,स्तम्भे
10.0234,10,curādi,mana~,mana,मन,stamBe,stambhe,स्तम्भे
10.0235,10,curādi,yu,yu,यु,jugupsAyAm,jugupsāyām,जुगुप्सायाम्
10.0236,10,curādi,kusma~,kusma,कुस्म,kutsitasmaye,kutsitasmaye,कुत्सितस्मये
10.0237,10,curādi,carca~,carca,चर्च,aDyayane,adhyayane,अध्ययने
10.0238,10,curādi,bukka~,bukka,बुक्क,BazaRe,bhaṣaṇe,भषणे
10.0239,10,curādi,Sabda~,śabda,शब्द,"AvizkAre, BazaRe",āviṣkāre bhaṣaṇe,"आविष्कारे, भषणे"
10.0240,10,curādi,kaRa~,kaṇa,कण,nimIlane,nimīlane,निमीलने
10.0241,10,curādi,jaBi~,jabhi,जभि,nASane,nāśane,नाशने
10.0242,10,curādi,zUda~,ṣūda,षूद,kzaraRe AsravaRe ApravaRe GAte ca,kṣaraṇe āsravaṇe āpravaṇe ghāte ca,क्षरणे आस्रवणे आप्रवणे घाते च
10.0243,10,curādi,jasu~,jasu,जसु,tAqane,tāḍane,ताडने
10.0244,10,curādi,paSa~,paśa,पश,banDane,bandhane,बन्धने
10.0245,10,curādi,ama~,ama,अम,roge,roge,रोगे
10.0246,10,curādi,cawa~,caṭa,चट,Bedane,bhedane,भेदने
10.0247,10,curādi,sPuwa~,sphuṭa,स्फुट,Bedane,bhedane,भेदने
10.0248,10,curādi,Gawa~,ghaṭa,घट,saNGAte,saṅghāte,सङ्घाते
10.0249,10,curādi,divu~,divu,दिवु,mardane,mardane,मर्दने
10.0250,10,curādi,arja~,arja,अर्ज,pratiyatne,pratiyatne,प्रतियत्ने
10.0251,10,curādi,Guzi~r,ghuṣir,घुषिर्,viSabdane,viśabdane,विशब्दने
10.0252,10,curādi,kranda~,kranda,क्रन्द,sAtatye,sātatye,सातत्ये
10.0253,10,curādi,lasa~,lasa,लस,Silpayoge,śilpayoge,शिल्पयोगे
10.0254,10,curādi,tasi~,tasi,तसि,alaNkaraRe,alaṅkaraṇe,अलङ्करणे
10.0255,10,curādi,BUza~,bhūṣa,भूष,alaNkaraRe,alaṅkaraṇe,अलङ्करणे
10.0256,10,curādi,mokza~,mokṣa,मोक्ष,mocane,mocane,मोचने
10.0257,10,curādi,arha~,arha,अर्ह,pUjAyAm,pūjāyām,पूजायाम्
10.0258,10,curādi,jYA,jñā,ज्ञा,niyoge,niyoge,नियोगे
10.0259,10,curādi,Baja~,bhaja,भज,viSrARane,viśrāṇane,विश्राणने
10.0260,10,curādi,SfDu~,śṛdhu,शृधु,prahasane prasahane ca,prahasane prasahane ca,प्रहसने प्रसहने च
10.0261,10,curādi,yata~,yata,यत,nikAropaskArayoH,nikāropaskārayoḥ,निकारोपस्कारयोः
10.0262,10,curādi,raka~,raka,रक,AsvAdane,āsvādane,आस्वादने
10.0263,10,curādi,laga~,laga,लग,AsvAdane,āsvādane,आस्वादने
10.0264,10,curādi,raGa~,ragha,रघ,AsvAdane,āsvādane,आस्वादने
10.0265,10,curādi,raga~,raga,रग,AsvAdane,āsvādane,आस्वादने
10.0266,10,curādi,ancu~,ancu,अन्चु,viSezaRe,viśeṣaṇe,विशेषणे
10.0267,10,curādi,ligi~,ligi,लिगि,citrIkaraRe,citrīkaraṇe,चित्रीकरणे
10.0268,10,curādi,muda~,muda,मुद,saMsarge,saṃsarge,संसर्गे
10.0269,10,curādi,trasa~,trasa,त्रस,DAraRe grahaRe vAraRe ca,dhāraṇe grahaṇe vāraṇe ca,धारणे ग्रहणे वारणे च
10.0270,10,curādi,u~Drasa~,udhrasa,उध्रस,uYCe,uñche,उञ्छे
10.0271,10,curādi,uDrasa~,udhrasa,उध्रस,uYCe,uñche,उञ्छे
10.0272,10,curādi,muca~,muca,मुच,pramocane modane ca,pramocane modane ca,प्रमोचने मोदने च
10.0273,10,curādi,vasa~,vasa,वस,snehacCedApaharaRezu,snehacchedāpaharaṇeṣu,स्नेहच्छेदापहरणेषु
10.0274,10,curādi,cara~,cara,चर,saMSaye,saṃśaye,संशये
10.0275,10,curādi,cyu,cyu,च्यु,sahane hasane ca,sahane hasane ca,सहने हसने च
10.0276,10,curādi,cyusa~,cyusa,च्युस,sahane hasane ca,sahane hasane ca,सहने हसने च
10.0277,10,curādi,BU,bhū,भू,avakalkane,avakalkane,अवकल्कने
10.0278,10,curādi,kfpa~,kṛpa,कृप,avakalkane,avakalkane,अवकल्कने
10.0279,10,curādi,grasa~,grasa,ग्रस,grahaRe,grahaṇe,ग्रहणे
10.0280,10,curādi,puza~,puṣa,पुष,DAraRe,dhāraṇe,धारणे
10.0281,10,curādi,dala~,dala,दल,vidAraRe,vidāraṇe,विदारणे
10.0282,10,curādi,pawa~,paṭa,पट,BAzAyAm,bhāṣāyām,भाषायाम्
10.0283,10,curādi,puwa~,puṭa,पुट,BAzAyAm,bhāṣāyām,भाषायाम्
10.0284,10,curādi,luwa~,luṭa,लुट,BAzAyAm,bhāṣāyām,भाषायाम्
10.0285,10,curādi,tuji~,tuji,तुजि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0286,10,curādi,miji~,miji,मिजि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0287,10,curādi,piji~,piji,पिजि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0288,10,curādi,laka~,laka,लक,AsvAdane,āsvādane,आस्वादने
10.0289,10,curādi,luji~,luji,लुजि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0290,10,curādi,Baji~,bhaji,भजि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0291,10,curādi,laGi~,laghi,लघि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0292,10,curādi,trasi~,trasi,त्रसि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0293,10,curādi,pisi~,pisi,पिसि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0294,10,curādi,kusi~,kusi,कुसि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0295,10,curādi,daSi~,daśi,दशि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0296,10,curādi,kuSi~,kuśi,कुशि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0297,10,curādi,Gawa~,ghaṭa,घट,BAzAyAm,bhāṣāyām,भाषायाम्
10.0298,10,curādi,Gawi~,ghaṭi,घटि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0299,10,curādi,bfhi~,bṛhi,बृहि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0300,10,curādi,barha~,barha,बर्ह,BAzAyAm,bhāṣāyām,भाषायाम्
10.0301,10,curādi,balha~,balha,बल्ह,BAzAyAm,bhāṣāyām,भाषायाम्
10.0302,10,curādi,gupa~,gupa,गुप,BAzAyAm,bhāṣāyām,भाषायाम्
10.0303,10,curādi,DUpa~,dhūpa,धूप,BAzAyAm,bhāṣāyām,भाषायाम्
10.0304,10,curādi,viCa~,vicha,विछ,BAzAyAm,bhāṣāyām,भाषायाम्
10.0305,10,curādi,cIva~,cīva,चीव,BAzAyAm,bhāṣāyām,भाषायाम्
10.0306,10,curādi,puTa~,putha,पुथ,BAzAyAm,bhāṣāyām,भाषायाम्
10.0307,10,curādi,lokf~,lokṛ,लोकृ,BAzAyAm,bhāṣāyām,भाषायाम्
10.0308,10,curādi,locf~,locṛ,लोचृ,BAzAyAm,bhāṣāyām,भाषायाम्
10.0309,10,curādi,Rada~,ṇada,णद,BAzAyAm,bhāṣāyām,भाषायाम्
10.0310,10,curādi,kupa~,kupa,कुप,BAzAyAm,bhāṣāyām,भाषायाम्
10.0311,10,curādi,tarka~,tarka,तर्क,BAzAyAm,bhāṣāyām,भाषायाम्
10.0312,10,curādi,vftu~,vṛtu,वृतु,BAzAyAm,bhāṣāyām,भाषायाम्
10.0313,10,curādi,vfDu~,vṛdhu,वृधु,BAzAyAm,bhāṣāyām,भाषायाम्
10.0314,10,curādi,ruwa~,ruṭa,रुट,BAzAyAm,bhāṣāyām,भाषायाम्
10.0315,10,curādi,laji~,laji,लजि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0316,10,curādi,aji~,aji,अजि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0317,10,curādi,dasi~,dasi,दसि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0318,10,curādi,BfSi~,bhṛśi,भृशि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0319,10,curādi,ruSi~,ruśi,रुशि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0320,10,curādi,SIka~,śīka,शीक,BAzAyAm,bhāṣāyām,भाषायाम्
10.0321,10,curādi,rusi~,rusi,रुसि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0322,10,curādi,nawi~,naṭi,नटि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0323,10,curādi,puwi~,puṭi,पुटि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0324,10,curādi,ji,ji,जि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0325,10,curādi,ci,ci,चि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0326,10,curādi,raDi~,radhi,रधि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0327,10,curādi,laGi~,laghi,लघि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0328,10,curādi,ahi~,ahi,अहि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0329,10,curādi,rahi~,rahi,रहि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0330,10,curādi,mahi~,mahi,महि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0331,10,curādi,laqi~,laḍi,लडि,BAzAyAm,bhāṣāyām,भाषायाम्
10.0332,10,curādi,taqa~,taḍa,तड,BAzAyAm,bhāṣāyām,भाषायाम्
10.0333,10,curādi,nala~,nala,नल,BAzAyAm,bhāṣāyām,भाषायाम्
10.0334,10,curādi,pUrI~,pūrī,पूरी,ApyAyane,āpyāyane,आप्यायने
10.0335,10,curādi,ruja~,ruja,रुज,hiMsAyAm,hiṃsāyām,हिंसायाम्
10.0336,10,curādi,zvada~,ṣvada,ष्वद,AsvAdane,āsvādane,आस्वादने
10.0337,10,curādi,svAda~,svāda,स्वाद,AsvAdane,āsvādane,आस्वादने
10.0338,10,curādi,yu\ja~,yuja,युज,saMyamane,saṃyamane,संयमने
10.0339,10,curādi,pfca~,pṛca,पृच,saMyamane,saṃyamane,संयमने
10.0340,10,curādi,arca~,arca,अर्च,pUjAyAm,pūjāyām,पूजायाम्
10.0341,10,curādi,zaha~,ṣaha,षह,marzaRe,marṣaṇe,मर्षणे
10.0342,10,curādi,Ira~,īra,ईर,kzepe,kṣepe,क्षेपे
10.0343,10,curādi,lI,lī,ली,dravIkaraRe,dravīkaraṇe,द्रवीकरणे
10.0344,10,curādi,vfjI~,vṛjī,वृजी,varjane,varjane,वर्जने
10.0345,10,curādi,vfY,vṛñ,वृञ्,AvaraRe,āvaraṇe,आवरणे
10.0346,10,curādi,jF,jṝ,जॄ,vayohAnO,vayohānau,वयोहानौ
10.0347,10,curādi,jri\,jri,ज्रि,vayohAnO,vayohānau,वयोहानौ
10.0348,10,curādi,ri\ca~,rica,रिच,viyojanasamparcanayoH,viyojanasamparcanayoḥ,वियोजनसम्पर्चनयोः
10.0349,10,curādi,Si\za~,śiṣa,शिष,asarvopayoge,asarvopayoge,असर्वोपयोगे
10.0350,10,curādi,ta\pa~,tapa,तप,dAhe,dāhe,दाहे
10.0351,10,curādi,tfpa~,tṛpa,तृप,tfptO sandIpane prIRane ca,tṛptau sandīpane prīṇane ca,तृप्तौ सन्दीपने प्रीणने च
10.0352,10,curādi,CfdI~,chṛdī,छृदी,sandIpane,sandīpane,सन्दीपने
10.0353,10,curādi,cfpa~,cṛpa,चृप,sandIpane,sandīpane,सन्दीपने
10.0354,10,curādi,Cfpa~,chṛpa,छृप,sandIpane,sandīpane,सन्दीपने
10.0355,10,curādi,tfpa~,tṛpa,तृप,dIpane sandIpane,dīpane sandīpane,दीपने सन्दीपने
10.0356,10,curādi,dfpa~,dṛpa,दृप,sandIpane,sandīpane,सन्दीपने
10.0357,10,curādi,dfBI~,dṛbhī,दृभी,Baye,bhaye,भये
10.0358,10,curādi,dfBa~,dṛbha,दृभ,sandarBe,sandarbhe,सन्दर्भे
10.0359,10,curādi,lawa~,laṭa,लट,BAzAyAm,bhāṣāyām,भाषायाम्
10.0360,10,curādi,SraTa~,śratha,श्रथ,mokzaRe hiMsAyAM ca,mokṣaṇe hiṃsāyāṃ ca,मोक्षणे हिंसायां च
10.0361,10,curādi,mI\,mī,मी,gatO,gatau,गतौ
10.0362,10,curādi,granTa~,grantha,ग्रन्थ,banDane,bandhane,बन्धने
10.0363,10,curādi,SIka~,śīka,शीक,AmarzaRe,āmarṣaṇe,आमर्षणे
10.0364,10,curādi,cIka~,cīka,चीक,AmarzaRe,āmarṣaṇe,आमर्षणे
10.0365,10,curādi,arda~^,arda,अर्द,hiMsAyAm,hiṃsāyām,हिंसायाम्
10.0366,10,curādi,hisi~,hisi,हिसि,hiMsAyAm,hiṃsāyām,हिंसायाम्
10.0367,10,curādi,arha~,arha,अर्ह,pUjAyAm,pūjāyām,पूजायाम्
10.0368,10,curādi,za\da~,ṣada,षद,padyarTe,padyarthe,पद्यर्थे
10.0369,10,curādi,SunDa~,śundha,शुन्ध,SOcakarmaRi,śaucakarmaṇi,शौचकर्मणि
10.0370,10,curādi,Cada~,chada,छद,apavAraRe,apavāraṇe,अपवारणे
10.0371,10,curādi,juza~,juṣa,जुष,paritarkaRe paritarpaRe ca,paritarkaṇe paritarpaṇe ca,परितर्कणे परितर्पणे च
10.0372,10,curādi,DUY,dhūñ,धूञ्,kampane,kampane,कम्पने
10.0373,10,curādi,prIY,prīñ,प्रीञ्,tarpaRe kAntO ca,tarpaṇe kāntau ca,तर्पणे कान्तौ च
10.0374,10,curādi,SranTa~,śrantha,श्रन्थ,sandarBe,sandarbhe,सन्दर्भे
10.0375,10,curādi,granTa~,grantha,ग्रन्थ,sandarBe,sandarbhe,सन्दर्भे
10.0376,10,curādi,Apx~,āpḷ,आपॢ,lamBane,lambhane,लम्भने
10.0377,10,curādi,tanu~,tanu,तनु,SradDopakaraRayoH,śraddhopakaraṇayoḥ,श्रद्धोपकरणयोः
10.0378,10,curādi,cana~,cana,चन,SradDopahananayoH,śraddhopahananayoḥ,श्रद्धोपहननयोः
10.0379,10,curādi,vada~^,vada,वद,sandeSavacane,sandeśavacane,सन्देशवचने
10.0380,10,curādi,va\ca~,vaca,वच,pariBAzaRe,paribhāṣaṇe,परिभाषणे
10.0381,10,curādi,mAna~,māna,मान,pUjAyAm,pūjāyām,पूजायाम्
10.0382,10,curādi,BU,bhū,भू,prAptO,prāptau,प्राप्तौ
10.0383,10,curādi,garha~,garha,गर्ह,vinindane,vinindane,विनिन्दने
10.0384,10,curādi,mArga~,mārga,मार्ग,anvezaRe,anveṣaṇe,अन्वेषणे
10.0385,10,curādi,kaWi~,kaṭhi,कठि,Soke,śoke,शोके
10.0386,10,curādi,mfjU~,mṛjū,मृजू,SOcAlaNkArayoH,śaucālaṅkārayoḥ,शौचालङ्कारयोः
10.0387,10,curādi,mfza~^,mṛṣa,मृष,titikzAyAm,titikṣāyām,तितिक्षायाम्
10.0388,10,curādi,Dfza~,dhṛṣa,धृष,prasahane,prasahane,प्रसहने
10.0389,10,curādi,kaTa,katha,कथ,vAkyaprabanDe,vākyaprabandhe,वाक्यप्रबन्धे
10.0390,10,curādi,vara,vara,वर,IpsAyAm,īpsāyām,ईप्सायाम्
10.0391,10,curādi,gaRa,gaṇa,गण,saNKyAne,saṅkhyāne,सङ्ख्याने
10.0392,10,curādi,SaWa,śaṭha,शठ,samyagavaBAzaRe,samyagavabhāṣaṇe,सम्यगवभाषणे
10.0393,10,curādi,SvaWa,śvaṭha,श्वठ,samyagavaBAzaRe,samyagavabhāṣaṇe,सम्यगवभाषणे
10.0394,10,curādi,paWa,paṭha,पठ,granTe vezwane ca,granthe veṣṭane ca,ग्रन्थे वेष्टने च
10.0395,10,curādi,vaWa,vaṭha,वठ,granTe,granthe,ग्रन्थे
10.0396,10,curādi,raha,raha,रह,tyAge,tyāge,त्यागे
10.0397,10,curādi,raNga~,raṅga,रङ्ग,gatO,gatau,गतौ
10.0398,10,curādi,stana,stana,स्तन,devaSabde,devaśabde,देवशब्दे
10.0399,10,curādi,gada,gada,गद,devaSabde,devaśabde,देवशब्दे
10.0400,10,curādi,pata,pata,पत,gatO,gatau,गतौ
10.0401,10,curādi,paza,paṣa,पष,gatO,gatau,गतौ
10.0402,10,curādi,svara,svara,स्वर,Akzepe,ākṣepe,आक्षेपे
10.0403,10,curādi,raca,raca,रच,pratiyatne,pratiyatne,प्रतियत्ने
10.0404,10,curādi,kala,kala,कल,gatO saNKyAne ca,gatau saṅkhyāne ca,गतौ सङ्ख्याने च
10.0405,10,curādi,caha,caha,चह,parikalkane,parikalkane,परिकल्कने
10.0406,10,curādi,maha,maha,मह,pUjAyAm,pūjāyām,पूजायाम्
10.0407,10,curādi,sAra,sāra,सार,dOrbalye,daurbalye,दौर्बल्ये
10.0408,10,curādi,kfpa,kṛpa,कृप,dOrbalye,daurbalye,दौर्बल्ये
10.0409,10,curādi,SraTa,śratha,श्रथ,dOrbalye,daurbalye,दौर्बल्ये
10.0410,10,curādi,spfha,spṛha,स्पृह,IpsAyAm,īpsāyām,ईप्सायाम्
